"skillKind","skillID","skillName","owner","attribute","effect","targetType","isAttack","recastMax","recastMin","maxLevel","skillLvUp2","skillLvUp3","skillLvUp4","skillLvUp5","skillLvUp6","skillLvUp7","skillLvUp8","buffs","debuffs","specialEffects","numHits","skillMod","hpMod","defMod","spdMod","enemyHPMod","enemySPDMod"
"1","266","I'll Cure You!","Hot Doctor Aka","fire","Removes all debuff effects from one ally and restores 20% HP to target ally and self.","Multiple","FALSE","2","3","5","Heal Amount +10%","Heal Amount +10%","Heal Amount +10%","Recast Turns -1","","","","remove debuff","","","0","0","0","0","0","0","0"
"1","267","Here's Your Medicine!","Hot Doctor Aka","fire","Attack an enemy and inflicts stun for 1 turn.","Single","TRUE","3","4","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","stun","","1","6","0","0","0","0","0"
"1","268","Humble Aid","Hot Doctor Ao","dark","Attack an enemy and recovers 15% of HP to the ally with the lowest HP percentage.","Single","TRUE","0","0","5","DMG +5%","DMG +5%","DMG +10%","DMG +10%","","","","","","","1","3.6","0","0","0","0","0"
"1","269","Here's the Cure!","Hot Doctor Ao","dark","Removes all debuff effects from one ally and restores 20% HP to target ally and self.","Multiple","FALSE","2","3","5","Heal Amount +10%","Heal Amount +10%","Heal Amount +10%","Recast Turns -1","","","","remove debuff","","","0","0","0","0","0","0","0"
"1","270","Outside Treatment","Hot Doctor Ao","dark","Attack an enemy with power that grows stronger in proportion to own max HP and restore 50% of damage dealt to all allies.","Single","TRUE","3","4","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","1","2.5","0.22","0","0","0","0"
"1","271","Jamming Shot","Gal Army Aka","light","Attack an enemy, with a 30% chance to inflict miss rate boost for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","","","","miss rate boost","","1","4","0","0","0","0","0"
"1","272","Formation A","Gal Army Aka","light","Grant all allies ATK up and crit hit rate boost for 2 turns.","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","ATK up,crit hit rate boost","","","0","0","0","0","0","0","0"
"1","273","Sharpshooting","Gal Army Aka","light","Attack an enemy. If the targeted enemy is suffering from debuffs, damage is increased by 50%.","Single","TRUE","4","5","4","DMG +10%","DMG +15%","Recast Turns -1","","","","","","","","1","5.5","0","0","0","0","0"
"1","274","Jamming Shot","Gal Army Lilly","dark","Attack an enemy, with a 30% chance to inflict miss rate boost for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","","","","miss rate boost","","1","4","0","0","0","0","0"
"1","275","Support Fire","Gal Army Lilly","dark","Attack an enemy 3 times, with a 30% chance for each attack to inflict 30% move gauge down.","Single","TRUE","2","3","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","3","1.7","0","0","0","0","0"
"1","276","Full Burst","Gal Army Lilly","dark","Attack all enemies 3 times, with a 30% chance to inflict DEF down for 2 turns.","All","TRUE","4","5","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","DEF down","","3","1.7","0","0","0","0","0"
"1","277","Jamming Shot","Gal Army Iko","water","Attack an enemy, with a 30% chance to inflict miss rate boost for 2 turns.","Single","TRUE","0","0","6","DMG +5%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","","","","miss rate boost","","1","4","0","0","0","0","0"
"1","278","Support Fire","Gal Army Iko","water","Attack an enemy 3 times, with a 30% chance for each attack to inflict 30% move gauge down.","Single","TRUE","2","3","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","3","1.7","0","0","0","0","0"
"1","279","Formation D","Gal Army Iko","water","Grant DEF up and RST up to all allies.","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","DEF up,RST up","","","0","0","0","0","0","0","0"
"1","280","Mesmerizing Dance","Sailor Swimsuit Kaori","water","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns","Single","TRUE","0","0","6","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","","","","ATK down","","1","4","0","0","0","0","0"
"1","281","Purifying Light","Sailor Swimsuit Kaori","water","Remove all debuff effects from one ally and grant chit hit received rate down for 2 turns.","Single","FALSE","2","4","3","Recast Turns -1","Recast Turns -1","","","","","","crit hit received rate down,remove debuff","","","0","0","0","0","0","0","0"
"1","282","Radiant Youth","Sailor Swimsuit Kaori","water","Attack all enemies, with a 70% chance to inclict provoke for 1 turn, and grant invincibility to self for 2 turns.","All","TRUE","4","5","5","Debuff Activation +10%","Debuff Activation +10%","Debuff Activation +10%","Recast Turns -1","","","","","","","1","4.3","0","0","0","0","0"
"1","283","Mesmerizing Dance","Sailor Swimsuit Iroha","light","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns","Single","TRUE","0","0","6","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","","","","ATK down","","1","4","0","0","0","0","0"
"1","284","Anchor","Sailor Swimsuit Iroha","light","Attack an enemy, with a 75% chance to absorb 30% move gauge.","Single","TRUE","2","3","5","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","Recast Turns -1","","","","","","","1","5.4","0","0","0","0","0"
"1","285","Shining Splitter","Sailor Swimsuit Iroha","light","Attack an enemy, with a 50% chance to inflict ATK down, DEF down, and no buff for 2 turns.","Single","TRUE","3","4","6","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","Recast Turns -1","","","","ATK down,DEF down,no buff","","1","6.7","0","0","0","0","0"
"1","286","Mesmerizing Dance","Sailor Swimsuit Cocoa","lightning","Attack an enemy, with a 50% chance to inflict ATK down for 2 turns","Single","TRUE","0","0","6","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","","","","ATK down","","1","4","0","0","0","0","0"
"1","287","Anchor","Sailor Swimsuit Cocoa","lightning","Attack an enemy, with a 75% chance to absorb 30% move gauge.","Single","TRUE","2","3","5","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","Recast Turns -1","","","","","","","1","5.4","0","0","0","0","0"
"1","288","Bewitching Bolt","Sailor Swimsuit Cocoa","lightning","Attack all enemies, with a 40% chance inflict stun for 1 turn.","All","TRUE","4","5","5","DMG +5%","DMG +5%","Debuff Activation +15%","Recast Turns -1","","","","","stun","","1","4.2","0","0","0","0","0"
"1","289","Stillness of the Sea","Adorable Bikini Iroha","lightning","Attack an enemy, with a 20% chance to inflict stun for 1 turn. ","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","stun","","1","4","0","0","0","0","0"
"1","290","The Silence Of The Sea","Adorable Bikini Iroha","lightning","Remove all debuff effects from one ally and grant a barrier equivalent to 20% of own max HP for 3 turns.","Single","FALSE","3","4","5","Barrier Amount +10%","Barrier Amount +10%","Barrier Amount +10%","Recast Turns -1","","","","barrier,remove debuff","","","0","0","0","0","0","0","0"
"1","291","Stillness of the Sea","Adorable Bikini Iroha","lightning","Grant immune to all allies for 2 turns and grant 30% move gauge boost.","All","FALSE","4","6","3","Recast Turns -1","Recast Turns -1","","","","","","immune,move gauge boost","","","0","0","0","0","0","0","0"
"1","292","Falling Droplet","Adorable Bikini Eliza","light","Attack an enemy, with a 20% chance to inflict stun for 1 turn. ","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","stun","","1","4","0","0","0","0","0"
"1","293","No Staring, Please!","Adorable Bikini Eliza","light","Attack an enemy twice with power that groes stronger in proportion to own max HP, with a 75% chance each to inflict miss rate boost for 2 turns.","Single","TRUE","2","3","6","DMG +5%","Debuff Activation +10%","Debuff Activation +15%","DMG +10%","Recast Turns -1","","","","miss rate boost","","2","1.3","0.12","0","0","0","0"
"1","294","Midsummer Shout","Adorable Bikini Eliza","light","Attack all enemies 3 times with power that grows stronger in proportion to own max HP, with a 30% chance each to inflict ATK down for 3 turns.","All","TRUE","4","5","5","DMG +10%","DMG +10%","Debuff Activation +10%","Recast Turns -1","","","","","ATK down","","3","0.75","0.13","0","0","0","0"
"1","295","Falling Droplet","Adorable Bikini Kaori","fire","Attack an enemy, with a 20% chance to inflict stun for 1 turn. ","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","stun","","1","4","0","0","0","0","0"
"1","296","Cooling Heads","Adorable Bikini Kaori","fire","Attack an enemy and inflict SPD down for 2 turns.","Single","TRUE","2","3","5","DMG +5%","DMG +5%","DMG +10%","Recast Turns -1","","","","","SPD down","","1","6.1","0","0","0","0","0"
"1","297","Rising Steam","Adorable Bikini Kaori","fire","Attack all enemies with power that grows stronger in proportion to own DEF and inflict 30% move gauge down.","All","TRUE","4","6","5","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","","move gauge down","","1","2","0","2.1","0","0","0"
"1","298","Falling Droplet","Adorable Bikini Aka","water","Attack an enemy, with a 20% chance to inflict stun for 1 turn. ","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","stun","","1","4","0","0","0","0","0"
"1","299","Cooling Heads","Adorable Bikini Aka","water","Attack an enemy and inflict SPD down for 2 turns.","Single","TRUE","2","3","5","DMG +5%","DMG +5%","DMG +10%","Recast Turns -1","","","","","SPD down","","1","6.1","0","0","0","0","0"
"1","300","Summon Swell","Adorable Bikini Aka","water","Attack all enemies with power that grows stronger in proportion to own max HP and inflict 30% move gauge down.","All","TRUE","4","6","5","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","","move gauge down","","1","2","0.2","0","0","0","0"
"1","301","Falling Droplet","Adorable Bikini Marianne","dark","Attack an enemy, with a 20% chance to inflict stun for 1 turn. ","Single","TRUE","0","0","7","DMG +5%","Debuff Activation +5%","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +15%","","","stun","","1","4","0","0","0","0","0"
"1","302","Cooling Heads","Adorable Bikini Marianne","dark","Attack an enemy and inflict SPD down for 2 turns.","Single","TRUE","2","3","5","DMG +5%","DMG +5%","DMG +10%","Recast Turns -1","","","","","SPD down","","1","6.1","0","0","0","0","0"
"1","303","Whirling Waters","Adorable Bikini Marianne","dark","Attack an enemy. If the targeted enemy is suffering debuff effects, inflict stun for 1 turn.","Single","TRUE","3","5","5","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","","stun","","1","7.6","0","0","0","0","0"
"1","304","Water Blast","Holiday Bikini Round 1 Ao","fire","Attack an enemy, with a 70% chance to inflict cut for 1 turn.","Single","TRUE","0","0","8","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","cut","","1","4.1","0","0","0","0","0"
"1","305","Flowing Fire","Holiday Bikini Round 1 Ao","fire","Grant SPD up to self for 3 turns, then grant 20% move gauge boost to all allies. ","All","FALSE","3","5","3","Recast Turns -1","Recast Turns -1","","","","","","SPD up,move gauge boost","","","0","0","0","0","0","0","0"
"1","306","Searing Sun Flash","Holiday Bikini Round 1 Ao","fire","Attack an enemy 3 times and grant crit hit rate boost to self for 2 turns.","Single","TRUE","4","5","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","crit hit rate boost","","","3","2.2","0","0","0","0","0"
"1","307","Water Blast","Holiday Bikini Round 1 Lilly","lightning","Attack an enemy, with a 70% chance to inflict cut for 1 turn.","Single","TRUE","0","0","8","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","cut","","1","4.1","0","0","0","0","0"
"1","308","Bursting Aqua Lilly","Holiday Bikini Round 1 Lilly","lightning","Attack all enemies and inflict cut for 3 turns.","All","TRUE","3","5","5","DMG +10%","Recast Turns -1","DMG +10%","Recast Turns -1","","","","","cut","","1","3.7","0","0","0","0","0"
"1","309","Electric Current","Holiday Bikini Round 1 Lilly","lightning","Attack all enemies 3 times. If a crit hit, inflict 15% move gauge down.","All","TRUE","4","5","5","DMG +5%","DMG +10%","DMG +10%","Recast Turns -1","","","","","move gauge down","","3","1.7","0","0","0","0","0"
"1","310","Water Blast","Holiday Bikini Round 1 Seira","water","Attack an enemy, with a 70% chance to inflict cut for 1 turn.","Single","TRUE","0","0","8","DMG +5%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","Debuff Activation +10%","DMG +10%","","cut","","1","4.1","0","0","0","0","0"
"1","311","Bursting Aqua Lilly","Holiday Bikini Round 1 Seira","water","Attack all enemies and inflict cut for 3 turns.","All","TRUE","3","5","5","DMG +10%","Recast Turns -1","DMG +10%","Recast Turns -1","","","","","cut","","1","3.7","0","0","0","0","0"
"1","312","Hit & Heal","Holiday Bikini Round 1 Seira","water","Attack an enemy and inflict SPD down for 2 turns, then recover 35% HP to self.","Single","TRUE","3","5","5","DMG +10%","Recast Turns -1","DMG +10%","Recast Turns -1","","","","","SPD down","","1","8","0","0","0","0","0"
"1","313","Bring it On!","Hot Player Iko","fire","Attack an enemy, with a 50% chance to inflict provoke for 1 turn.","Single","TRUE","0","0","6","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","Debuff Activation +10%","DMG +10%","","","","","","1","4","0","0","0","0","0"
"1","314","Full Swing Return","Hot Player Iko","fire","Attack an enemy and set the move gauge to zero.","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","1","6","0","0","0","0","0"
"1","315","Fly Ball Drop","Hot Player Iko","fire","Attack all enemies and inflicts stun for 1 turn.","All","TRUE","4","5","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","stun","","1","4.8","0","0","0","0","0"
"1","316","Bring it On!","Hot Player Cocoa","water","Attack an enemy, with a 50% chance to inflict provoke for 1 turn.","Single","TRUE","0","0","6","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","Debuff Activation +10%","DMG +10%","","","","","","1","4","0","0","0","0","0"
"1","317","Double Throw","Hot Player Cocoa","water","Attack an enemy twice, with each attack inflicting RST down and DEF down for 2 turns.","Single","TRUE","2","4","5","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","","RST down,DEF down","","2","3","0","0","0","0","0"
"1","318","Easy Hit","Hot Player Cocoa","water","Attack an enemy. If the targeted enemy is suffering from DEF down, a crit hit is guaranteed.","Single","TRUE","3","4","4","DMG +10%","DMG +10%","Recast Turns -1","","","","","","","","1","7.6","0","0","0","0","0"
"1","319","Bring it On!","Hot Player Ao","light","Attack an enemy, with a 50% chance to inflict provoke for 1 turn.","Single","TRUE","0","0","6","Debuff Activation +5%","DMG +10%","Debuff Activation +10%","Debuff Activation +10%","DMG +10%","","","","","","1","4","0","0","0","0","0"
"1","320","Double Throw","Hot Player Ao","light","Attack an enemy twice, with each attack inflicting RST down and DEF down for 2 turns.","Single","TRUE","2","4","5","DMG +10%","DMG +10%","Recast Turns -1","Recast Turns -1","","","","","RST down,DEF down","","2","3.1","0","0","0","0","0"
"1","321","Four Hit Batting Stance","Hot Player Ao","light","Attack an enemy 4 times. if a crit hit, inclict cut for 2 turns. ","Single","TRUE","3","4","5","DMG +10%","DMG +10%","DMG +10%","Recast Turns -1","","","","","cut","","4","1.6","0","0","0","0","0"
